year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,MVP,set_number
2020.0,summer,VCS,5,OPG,PER,OPG,PER,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1405938?gameHash=050e62f47b8d3465,https://youtu.be/Y87vYqOly-o?t=349,https://youtu.be/Y87vYqOly-o?t=776,https://www.youtube.com/watch?v=wnazy9KmalU,Vit,1.0
2020.0,summer,VCS,5,,,PER,OPG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1405964?gameHash=38eccad6553a9c35,https://youtu.be/EWmjV25iIcM?t=224,https://youtu.be/EWmjV25iIcM?t=639,https://www.youtube.com/watch?v=VYs3-awus3w,Draktharr,2.0
2020.0,summer,VCS,5,,,OPG,PER,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1405967?gameHash=38092372b78fef56,https://youtu.be/r4q0Jmhp8QQ?t=120,https://youtu.be/r4q0Jmhp8QQ?t=569,https://www.youtube.com/watch?v=HtBSjSJbXiQ,Bigkoro,3.0
2020.0,summer,VCS,5,EVS,SGB,EVS,SGB,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1405970?gameHash=2460cd4c94b2ef5f,https://youtu.be/WZJTii3RJqM?t=299,https://youtu.be/WZJTii3RJqM?t=766,https://www.youtube.com/watch?v=q49tz-ZEs5c,Zeros,1.0
2020.0,summer,VCS,5,,,SGB,EVS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1405985?gameHash=43f50700a480e443,https://youtu.be/dUY_sQHK7iQ?t=141,https://youtu.be/dUY_sQHK7iQ?t=591,https://www.youtube.com/watch?v=tB1KG46Cw1c,Zeros,2.0
2020.0,summer,VCS,5,OPG,SGB,OPG,SGB,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1415804?gameHash=adde29120c53cfbe,https://youtu.be/uYzd1D3Veu0?t=400,https://youtu.be/uYzd1D3Veu0?t=842,https://www.youtube.com/watch?v=p_ssEWDOzRY,Meliodas,1.0
2020.0,summer,VCS,5,,,SGB,OPG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1415812?gameHash=d2dad681ada12198,https://youtu.be/BLNLPVhQKqg?t=117,https://youtu.be/BLNLPVhQKqg?t=590,https://www.youtube.com/watch?v=8TkXXOUnrhc,Meliodas,2.0
2020.0,summer,VCS,5,PER,FL,PER,FL,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1415817?gameHash=febe88e8784deff1&tab=overview,https://youtu.be/7pod5iiypiY?t=352,https://youtu.be/7pod5iiypiY?t=842,https://www.youtube.com/watch?v=PejRKwf_WlM,EGO,1.0
2020.0,summer,VCS,5,,,FL,PER,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1415828?gameHash=a7103398701f4d9a&tab=overview,https://youtu.be/Jzr3r15lCm8?t=136,https://youtu.be/Jzr3r15lCm8?t=643,https://www.youtube.com/watch?v=tqUM0DZRBSU,yT,2.0
2020.0,summer,VCS,5,,,PER,FL,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1415830?gameHash=1e039c6b19bfe1ac&tab=overview,https://youtu.be/cX-ROLAk8go?t=119,https://youtu.be/cX-ROLAk8go?t=581,https://www.youtube.com/watch?v=wbPSAFaovGw,Yoshino,3.0
2020.0,summer,VCS,6,CES,TS,CES,TS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1434409?gameHash=41c27b58514cdaf7,https://youtu.be/zR3KNBH_yDM?t=716,https://youtu.be/zR3KNBH_yDM?t=1130,https://youtu.be/0nsiZXV-KRo?t=24,Coated,1.0
2020.0,summer,VCS,6,,,TS,CES,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1434428?gameHash=4c6c7504518c6a45,https://youtu.be/K5c0XQq-UtM?t=164,https://youtu.be/K5c0XQq-UtM?t=621,https://youtu.be/4CR5FfwSuro?t=26,DNK,2.0
2020.0,summer,VCS,6,EVS,GAM,EVS,GAM,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1434446?gameHash=486bf70da51c873c,https://youtu.be/DJIe3Sm3nus?t=320,https://youtu.be/DJIe3Sm3nus?t=772,https://youtu.be/MkBRpnwRoWw?t=22,Dia1,1.0
2020.0,summer,VCS,6,,,GAM,EVS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1434472?gameHash=9120ae5913657249,https://youtu.be/-U3m6flLd4A?t=100,https://youtu.be/-U3m6flLd4A?t=589,https://youtu.be/INDYvWkXGbE?t=21,Dia1,2.0
2020.0,summer,VCS,6,FL,CES,FL,CES,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1434810?gameHash=5d62624ab8a4d2b2,https://youtu.be/OL-fCmCV9SU?t=582,https://youtu.be/OL-fCmCV9SU?t=1087,https://youtu.be/pkXJxJXutWs?t=25,Yoshino,1.0
2020.0,summer,VCS,6,,,CES,FL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1434830?gameHash=3df3b71d4d31402d,https://youtu.be/_HNeyfgd-H4?t=171,https://youtu.be/_HNeyfgd-H4?t=677,https://youtu.be/JvQcP0vwUH0?t=21,Slayder,2.0
2020.0,summer,VCS,6,TS,EVS,TS,EVS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1434853?gameHash=cbc464f9af4f6eb6,https://youtu.be/jBlOqQtgtlQ?t=292,https://youtu.be/jBlOqQtgtlQ?t=811,https://youtu.be/-g-94mi2vlo?t=25,Coated,1.0
2020.0,summer,VCS,6,,,EVS,TS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1434879?gameHash=045c4693bd28d936,https://youtu.be/wk3OaxNrKPk?t=210,https://youtu.be/wk3OaxNrKPk?t=686,https://youtu.be/2U1sr34oGxk?t=23,Zeros,2.0
2020.0,summer,VCS,6,,,TS,EVS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1434896?gameHash=eae822bbbd0cb81d,https://youtu.be/5b_IKPpgMl8?t=151,https://youtu.be/5b_IKPpgMl8?t=586,https://youtu.be/gRewf588bds?t=25,Celebrity,3.0
