year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,MVP,set_number
2018.0,summer,VCS,2,,,FTV,FFQ,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700786?gameHash=6162a48cba2d62f8&tab=overview,https://youtu.be/QLBct0Q_l3A?t=179,https://youtu.be/QLBct0Q_l3A?t=601,Victory,2.0
2018.0,summer,VCS,2,,,FFQ,FTV,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700804?gameHash=72009c85ac747323&tab=overview,https://youtu.be/shIcIXLiW7c?t=111,https://youtu.be/shIcIXLiW7c?t=569,Victory,3.0
2018.0,summer,VCS,2,EVS,GAM,EVS,GAM,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700811?gameHash=fdd80a3bbbbd3d94&tab=overview,https://youtu.be/8hxUok06A3g?t=277,https://youtu.be/8hxUok06A3g?t=655,Stark,1.0
2018.0,summer,VCS,2,,,GAM,EVS,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700831?gameHash=187501be4bfb5020&tab=overview,https://youtu.be/f2zlcgPstPY?t=198,https://youtu.be/f2zlcgPstPY?t=597,RonOP,2.0
2018.0,summer,VCS,3,ADN,Vikings,ADN,Vikings,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700901?gameHash=a0d5cc478efd60e8&tab=overview,https://youtu.be/Qs0bhd6-NL4?t=336,https://youtu.be/Qs0bhd6-NL4?t=855,Pake,1.0
2018.0,summer,VCS,3,,,Vikings,ADN,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700923?gameHash=22e850b56a612178&tab=overview,https://youtu.be/yIgS4y1T94k?t=182,https://youtu.be/yIgS4y1T94k?t=700,Sorn,2.0
2018.0,summer,VCS,3,FTV,EVS,FTV,EVS,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700943?gameHash=8d6556b095f5e382&tab=overview,https://youtu.be/9TDARbDxCyY?t=257,https://youtu.be/9TDARbDxCyY?t=638,YiJin,1.0
2018.0,summer,VCS,3,,,EVS,FTV,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700952?gameHash=ef02b064b9b7b9c3&tab=overview,https://youtu.be/mISQ8IKAgb8?t=150,https://youtu.be/mISQ8IKAgb8?t=568,Victory,2.0
2018.0,summer,VCS,3,,,FTV,EVS,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1710972?gameHash=c55cf20f72d8d1c9&tab=overview,https://youtu.be/KDSY7Ylo-pM?t=180,https://youtu.be/KDSY7Ylo-pM?t=591,Stark,3.0
2018.0,summer,VCS,3,GAM,CR,GAM,CR,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1711052?gameHash=9ff1708ff3a3f6ec&tab=overview,https://youtu.be/JMHC3AS2tWo?t=323,https://youtu.be/JMHC3AS2tWo?t=762,Archie,1.0
2018.0,summer,VCS,3,,,CR,GAM,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1711089?gameHash=04e8ea8b4a8c2692&tab=overview,https://youtu.be/EQU9MrQbEzg?t=168,https://youtu.be/EQU9MrQbEzg?t=614,Noway,2.0
2018.0,summer,VCS,3,PVB,FFQ,PVB,FFQ,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1711134?gameHash=faa820d9c1426c16&tab=overview,https://youtu.be/qGPqThKerhI?t=251,https://youtu.be/qGPqThKerhI?t=734,Zeros,1.0
