year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,MVP,Post,set_number
2018.0,summer,LPL,3,iG,RNG,iG,RNG,https://lpl.qq.com/es/stats.shtml?bmid=3585,https://www.youtube.com/watch?v=IXTCGuqsigg&t=13m5s,https://www.youtube.com/watch?v=IXTCGuqsigg&t=25m57s,https://www.youtube.com/watch?v=8j13jvua-7M&t=10s,Ning,,1.0
2018.0,summer,LPL,3,,,RNG,iG,https://lpl.qq.com/es/stats.shtml?bmid=3585,https://www.youtube.com/watch?v=9PdmCqoFCIw&t=4m9s,https://www.youtube.com/watch?v=9PdmCqoFCIw&t=11m19s,https://www.youtube.com/watch?v=3KnXksrMsN8&t=10s,Uzi,,2.0
2018.0,summer,LPL,3,,,iG,RNG,https://lpl.qq.com/es/stats.shtml?bmid=3585,https://www.youtube.com/watch?v=lWnTmknVyPc&t=6m17s,https://www.youtube.com/watch?v=lWnTmknVyPc&t=20m48s,https://www.youtube.com/watch?v=wOej5yM1hpY&t=10s,Letme,,3.0
2018.0,summer,LPL,3,OMG,FPX,FPX,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3586,https://www.youtube.com/watch?v=wyC5cYhod9Y&t=37m48s,https://www.youtube.com/watch?v=wyC5cYhod9Y&t=43m30s,https://www.youtube.com/watch?v=IAg9r1MuQ6k&t=10s,Lwx,,1.0
2018.0,summer,LPL,3,,,OMG,FPX,https://lpl.qq.com/es/stats.shtml?bmid=3586,https://www.youtube.com/watch?v=lXRDKguwXQo&t=3m15s,https://www.youtube.com/watch?v=lXRDKguwXQo&t=11m18s,https://www.youtube.com/watch?v=831omK0R89k&t=10s,Cool,,2.0
2018.0,summer,LPL,3,SS,TOP,SS,TOP,https://lpl.qq.com/es/stats.shtml?bmid=3587,https://www.youtube.com/watch?v=XtsVacXPRts&t=22m16s,https://www.youtube.com/watch?v=XtsVacXPRts&t=45m5s,https://www.youtube.com/watch?v=GrY_3twgGCs&t=10s,Ggoong,,1.0
2018.0,summer,LPL,3,,,TOP,SS,https://lpl.qq.com/es/stats.shtml?bmid=3587,https://www.youtube.com/watch?v=Nh7-7bCadFY&t=11m52s,https://www.youtube.com/watch?v=Nh7-7bCadFY&t=25m29s,https://www.youtube.com/watch?v=EvRcoMz5Qis&t=10s,Xx,,2.0
2018.0,summer,LPL,3,EDG,RW,EDG,RW,https://lpl.qq.com/es/stats.shtml?bmid=3588,https://www.youtube.com/watch?v=JlCfAdeaTe4&t=47s,https://www.youtube.com/watch?v=JlCfAdeaTe4&t=18m51s,https://www.youtube.com/watch?v=wGaAVZTBPrE&t=10s,Haro,,1.0
2018.0,summer,LPL,3,,,RW,EDG,https://lpl.qq.com/es/stats.shtml?bmid=3588,https://www.youtube.com/watch?v=wu-B5u8NPWI&t=4m10s,https://www.youtube.com/watch?v=wu-B5u8NPWI&t=10m27s,https://www.youtube.com/watch?v=dk99GS-ZwnM&t=10s,Scout,,2.0
2018.0,summer,LPL,4,BLG,TOP,TOP,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3589,https://youtu.be/a9ZfUqU4O9g?t=1052,https://youtu.be/a9ZfUqU4O9g?t=1712,https://youtu.be/-ilhQgZEurU,AmazingJ,,1.0
2018.0,summer,LPL,4,,,TOP,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3589,https://youtu.be/I9HovMRVEmw?t=182,https://youtu.be/I9HovMRVEmw?t=636,https://youtu.be/0colLXP7jeo?t=11,QiuQiu,,2.0
2018.0,summer,LPL,4,,,BLG,TOP,https://lpl.qq.com/es/stats.shtml?bmid=3589,,,,,,3.0
2018.0,summer,LPL,4,RNG,OMG,RNG,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3590,https://youtu.be/1lJhN8oxjI4?t=30,https://youtu.be/1lJhN8oxjI4?t=485,https://youtu.be/-77NJk1PS78?t=1,Zz1tai,,1.0
2018.0,summer,LPL,4,,,OMG,RNG,https://lpl.qq.com/es/stats.shtml?bmid=3590,https://youtu.be/Pv05PhKIkoc?t=670,https://youtu.be/Pv05PhKIkoc?t=1115,https://youtu.be/3g-kRUb7gtY?t=1,Xiaohu,,2.0
2018.0,summer,LPL,4,LGD,SS,SS,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3591,https://youtu.be/18rYk7ziIFs?t=964,https://youtu.be/18rYk7ziIFs?t=3097,https://youtu.be/dq-_heaRrKQ?t=11,Flandre,,1.0
2018.0,summer,LPL,4,,,LGD,SS,https://lpl.qq.com/es/stats.shtml?bmid=3591,https://youtu.be/VAFJ5rLbuPM?t=329,https://youtu.be/VAFJ5rLbuPM?t=761,https://youtu.be/6-ieJqBw6xU?t=1,Flandre,,2.0
2018.0,summer,LPL,4,iG,FPX,iG,FPX,https://lpl.qq.com/es/stats.shtml?bmid=3592,https://youtu.be/VzfdLVuRbQE?t=778,https://youtu.be/VzfdLVuRbQE?t=1177,https://youtu.be/MLlDXoCRMc0?t=11,Ning,,1.0
2018.0,summer,LPL,4,,,iG,FPX,https://lpl.qq.com/es/stats.shtml?bmid=3592,https://youtu.be/jYfxE3qU94M?t=118,https://youtu.be/jYfxE3qU94M?t=732,https://youtu.be/r3RmluX63yM?t=11,Ning,,2.0
2018.0,summer,LPL,4,SN,RW,SN,RW,https://lpl.qq.com/es/stats.shtml?bmid=3593,https://youtu.be/-rW2_NLNLEk?t=506,https://youtu.be/-rW2_NLNLEk?t=937,https://youtu.be/0wknW3IlPII?t=11,Smlz,,1.0
2018.0,summer,LPL,4,,,RW,SN,https://lpl.qq.com/es/stats.shtml?bmid=3593,https://youtu.be/GZ9zDee-BCo?t=96,https://youtu.be/GZ9zDee-BCo?t=948,https://youtu.be/2Io3fFTE42E?t=11,Yoon,,2.0
2018.0,summer,LPL,4,,,SN,RW,https://lpl.qq.com/es/stats.shtml?bmid=3593,https://youtu.be/4rIxOEUkKns?t=108,https://youtu.be/4rIxOEUkKns?t=554,https://youtu.be/b4f5H-hu5ho?t=11,Smlz,,3.0
2018.0,summer,LPL,4,JDG,WE,JDG,WE,https://lpl.qq.com/es/stats.shtml?bmid=3594,https://youtu.be/e3lSd12yDQE?t=1114,https://youtu.be/e3lSd12yDQE?t=1382,https://youtu.be/CtOv2hv3EdM?t=11,Loken,,1.0
2018.0,summer,LPL,4,,,WE,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3594,https://youtu.be/KFNQ4LRWqlY?t=515,https://youtu.be/KFNQ4LRWqlY?t=865,https://youtu.be/9ydWzyY6tHA?t=11,Mystic,,2.0
2018.0,summer,LPL,4,,,WE,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3594,https://youtu.be/_tBgfl_wYOw?t=398,https://youtu.be/_tBgfl_wYOw?t=685,https://youtu.be/GR1aUtvO0cM?t=11,YaGao,,3.0
2018.0,summer,LPL,4,VG,OMG,OMG,VG,https://lpl.qq.com/es/stats.shtml?bmid=3595,http://lpl.qq.com/es/video_detail.shtml?nid=24230,,,Swift,,1.0
2018.0,summer,LPL,4,,,VG,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3595,http://lpl.qq.com/es/video_detail.shtml?nid=24258,,,XuanXuanPi,,2.0
2018.0,summer,LPL,4,,,VG,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3595,http://lpl.qq.com/es/video_detail.shtml?nid=24257,,,Icon,,3.0
2018.0,summer,LPL,4,RNG,EDG,RNG,EDG,https://lpl.qq.com/es/stats.shtml?bmid=3596,https://youtu.be/nnU-c96nucg?t=218,https://youtu.be/nnU-c96nucg?t=684,https://youtu.be/o9fCgYLiKBs?t=11,Haro,,1.0
2018.0,summer,LPL,4,,,EDG,RNG,https://lpl.qq.com/es/stats.shtml?bmid=3596,https://youtu.be/TgrYTZzLNxs?t=219,https://youtu.be/TgrYTZzLNxs?t=751,https://youtu.be/40YfmuHKDWo?t=11,Xiaohu,,2.0
2018.0,summer,LPL,4,,,RNG,EDG,https://lpl.qq.com/es/stats.shtml?bmid=3596,https://youtu.be/vyNGM5RU3HM?t=146,https://youtu.be/vyNGM5RU3HM?t=677,https://youtu.be/nO6sDbZLJSE?t=11,Mlxg,,3.0
2018.0,summer,LPL,5,LGD,TOP,TOP,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3597,https://youtu.be/6hDX0zW7wVo?t=780,https://youtu.be/6hDX0zW7wVo?t=1222,https://youtu.be/bj8hT0daf6Y?t=11,Xx,,1.0
2018.0,summer,LPL,5,,,LGD,TOP,https://lpl.qq.com/es/stats.shtml?bmid=3597,https://youtu.be/m83D3tm8ovg?t=509,https://youtu.be/m83D3tm8ovg?t=959,https://youtu.be/O0NqnZ63bXk?t=11,,,2.0
2018.0,summer,LPL,5,,,TOP,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3597,https://youtu.be/YKwA9p3gb04?t=403,https://youtu.be/YKwA9p3gb04?t=843,https://youtu.be/0z1AI_MEd4U?t=11,Yuuki,,3.0
2018.0,summer,LPL,5,BLG,SS,BLG,SS,https://lpl.qq.com/es/stats.shtml?bmid=3598,,https://youtu.be/T4RuvvAOI5E?t=50,https://youtu.be/v5v0wnLXOLM?t=11,Jinjiao,,1.0
2018.0,summer,LPL,5,,,SS,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3598,https://youtu.be/OOCKYTAJ-tk?t=14,https://youtu.be/OOCKYTAJ-tk?t=132,https://youtu.be/Mt23JHgZNLU?t=11,Flandre,,2.0
2018.0,summer,LPL,5,,,BLG,SS,https://lpl.qq.com/es/stats.shtml?bmid=3598,https://youtu.be/0qG6NQ1G0Xc?t=37,https://youtu.be/0qG6NQ1G0Xc?t=192,https://youtu.be/mWLTtmUttIA?t=11,SofM,,3.0
2018.0,summer,LPL,5,VG,EDG,VG,EDG,https://lpl.qq.com/es/stats.shtml?bmid=3599,https://youtu.be/G1194SrQI5A,https://youtu.be/G1194SrQI5A?t=514,https://youtu.be/qIWHfoeykNY?t=11,Haro,,1.0
2018.0,summer,LPL,5,,,VG,EDG,https://lpl.qq.com/es/stats.shtml?bmid=3599,https://youtu.be/kP0P-rt3DEU,https://youtu.be/kP0P-rt3DEU?t=473,https://youtu.be/-JmQ0SEt-LU?t=11,Haro,,2.0
2018.0,summer,LPL,5,JDG,FPX,FPX,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3600,https://youtu.be/EmvZbDZPagI,https://youtu.be/EmvZbDZPagI?t=442,https://youtu.be/3D2LTr8-Evg?t=11,Cool,,1.0
2018.0,summer,LPL,5,,,FPX,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3600,https://youtu.be/9LDkINfP9R4,https://youtu.be/9LDkINfP9R4?t=801,https://youtu.be/hPFMXPW2z6Y?t=11,Zoom,,2.0
2018.0,summer,LPL,5,,,FPX,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3600,https://youtu.be/kRS4KEsqb2A,https://youtu.be/kRS4KEsqb2A?t=813,https://youtu.be/kWs3M1QxKtc?t=11,LvMao,,3.0
2018.0,summer,LPL,5,SN,OMG,SN,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3601,https://youtu.be/FQAU9nmk1Wg,https://youtu.be/FQAU9nmk1Wg?t=446,https://youtu.be/YgCfoSmzX_U?t=11,XuanXuanPi,,1.0
2018.0,summer,LPL,5,,,SN,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3601,https://youtu.be/9K7yh2frpj0,https://youtu.be/9K7yh2frpj0?t=457,https://youtu.be/0v-lH1UNLBE?t=11,Angel,,2.0
2018.0,summer,LPL,5,,,SN,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3601,https://youtu.be/8IOgElrCv64,https://youtu.be/8IOgElrCv64?t=450,https://youtu.be/XtPsp_ddm7c?t=11,XiaoAL,,3.0
2018.0,summer,LPL,5,iG,WE,WE,iG,https://lpl.qq.com/es/stats.shtml?bmid=3602,http://lpl.qq.com/es/video_detail.shtml?nid=24412,,https://youtu.be/DPmzVoDAwC0?t=11,Condi,,1.0
2018.0,summer,LPL,5,,,WE,iG,https://lpl.qq.com/es/stats.shtml?bmid=3602,https://youtu.be/JkLz725v3cs,https://youtu.be/JkLz725v3cs?t=450,https://youtu.be/AtMzAJ1_lEo?t=11,TheShy,,2.0
2018.0,summer,LPL,5,,,iG,WE,https://lpl.qq.com/es/stats.shtml?bmid=3602,https://youtu.be/osR-KQRKEUY,https://youtu.be/osR-KQRKEUY?t=352,https://youtu.be/jA_CYgMmzBQ?t=11,Rookie,,3.0
2018.0,summer,LPL,5,JDG,RW,JDG,RW,https://lpl.qq.com/es/stats.shtml?bmid=3603,https://youtu.be/95-WYbeXFy8?t=788,https://youtu.be/95-WYbeXFy8?t=1271,https://youtu.be/FtQYixszl2w?t=11,Zoom,,1.0
2018.0,summer,LPL,5,,,JDG,RW,https://lpl.qq.com/es/stats.shtml?bmid=3603,https://youtu.be/592FKaH4S3o?t=166,https://youtu.be/592FKaH4S3o?t=576,https://youtu.be/HUJqD3boGMA?t=11,Smlz,,2.0
2018.0,summer,LPL,5,,,JDG,RW,https://lpl.qq.com/es/stats.shtml?bmid=3603,https://youtu.be/HP7eK3YSwY4?t=139,https://youtu.be/HP7eK3YSwY4?t=548,https://youtu.be/gbPZmMEVbc0?t=11,Loken,,3.0
2018.0,summer,LPL,5,RNG,FPX,RNG,FPX,https://lpl.qq.com/es/stats.shtml?bmid=3604,,https://youtu.be/7ZscV92DjHY?t=55,https://youtu.be/NXJYu1MyVN8?t=11,Gimgoon,,1.0
2018.0,summer,LPL,5,,,RNG,FPX,https://lpl.qq.com/es/stats.shtml?bmid=3604,https://youtu.be/fvN3lF4CGU4?t=15,https://youtu.be/fvN3lF4CGU4?t=238,,Xiaohu,,2.0
2018.0,summer,LPL,5,,,RNG,FPX,https://lpl.qq.com/es/stats.shtml?bmid=3604,https://youtu.be/x4NfOkJ2UkA?t=273,https://youtu.be/x4NfOkJ2UkA?t=729,https://youtu.be/kMnhiaWLjrY?t=11,Lwx,,3.0
2018.0,summer,LPL,5,iG,TOP,iG,TOP,https://lpl.qq.com/es/stats.shtml?bmid=3605,https://youtu.be/2oo16FVBxp4?t=650,https://youtu.be/2oo16FVBxp4?t=1098,https://youtu.be/zI2FM1KFRpk?t=11,Ning,https://youtu.be/2oo16FVBxp4?t=3114,1.0
2018.0,summer,LPL,5,,,TOP,iG,https://lpl.qq.com/es/stats.shtml?bmid=3605,https://youtu.be/PGab43AStYE?t=19,https://youtu.be/PGab43AStYE?t=374,https://youtu.be/VU-RJmvjL5g?t=11,Moyu,,2.0
2018.0,summer,LPL,5,,,iG,TOP,https://lpl.qq.com/es/stats.shtml?bmid=3605,https://youtu.be/wknNbKdAOJ4?t=162,https://youtu.be/wknNbKdAOJ4?t=539,https://youtu.be/FFeJDY-6kDk?t=11,Rookie,,3.0
2018.0,summer,LPL,5,SN,EDG,EDG,SN,https://lpl.qq.com/es/stats.shtml?bmid=3606,https://youtu.be/zL-0pN4pxV8?t=698,https://youtu.be/zL-0pN4pxV8?t=1192,https://youtu.be/_T7UdEjMB9A?t=11,Scout,,1.0
2018.0,summer,LPL,5,,,SN,EDG,https://lpl.qq.com/es/stats.shtml?bmid=3606,https://youtu.be/PNB3NlWNdhI?t=227,https://youtu.be/PNB3NlWNdhI?t=696,https://youtu.be/mAkUP5b_HZs?t=11,Haro,,2.0
2018.0,summer,LPL,5,VG,SS,VG,SS,https://lpl.qq.com/es/stats.shtml?bmid=3607,https://www.youtube.com/watch?v=drktjUW71hc&t=9m56s,https://www.youtube.com/watch?v=drktjUW71hc&t=17m11s,https://www.youtube.com/watch?v=_z7bSH5bN-M&t=10s,SofM,,1.0
2018.0,summer,LPL,5,,,SS,VG,https://lpl.qq.com/es/stats.shtml?bmid=3607,https://www.youtube.com/watch?v=y0FcXicm8Ts&t=3m26s,https://www.youtube.com/watch?v=y0FcXicm8Ts&t=12m2s,https://www.youtube.com/watch?v=40Wo41ijhXM&t=10s,Light,,2.0
2018.0,summer,LPL,5,LGD,WE,LGD,WE,https://lpl.qq.com/es/stats.shtml?bmid=3608,https://www.youtube.com/watch?v=kXNBzvV6mXM&t=12m20s,https://www.youtube.com/watch?v=kXNBzvV6mXM&t=18m39s,https://www.youtube.com/watch?v=frlvPcK-qso&t=10s,Eimy,,1.0
2018.0,summer,LPL,5,,,WE,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3608,https://www.youtube.com/watch?v=drA_0tt1q-c&t=5m13s,https://www.youtube.com/watch?v=drA_0tt1q-c&t=16m39s,https://www.youtube.com/watch?v=-EWzYUv2Nxc&t=10s,Eimy,,2.0
2018.0,summer,LPL,5,RNG,RW,RNG,RW,https://lpl.qq.com/es/stats.shtml?bmid=3609,https://www.youtube.com/watch?v=2RQQp7BLBWY&t=7m44s,https://www.youtube.com/watch?v=2RQQp7BLBWY&t=14m56s,https://www.youtube.com/watch?v=Ic13OfwM5SQ&t=10s,Smlz,,1.0
2018.0,summer,LPL,5,,,RNG,RW,https://lpl.qq.com/es/stats.shtml?bmid=3609,https://www.youtube.com/watch?v=SVB-Bi3suFs&t=5m48s,https://www.youtube.com/watch?v=SVB-Bi3suFs&t=13m37s,https://www.youtube.com/watch?v=uNbXe4MJHy0&t=10s,Doinb,,2.0
2018.0,summer,LPL,6,JDG,TOP,JDG,TOP,https://lpl.qq.com/es/stats.shtml?bmid=3610,https://youtube.com/watch?v=Bty6l_OM6jI&t=1097,https://youtube.com/watch?v=Bty6l_OM6jI&t=1468,,corn,,1.0
2018.0,summer,LPL,6,,,TOP,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3610,https://youtube.com/watch?v=jpxy1QuT22M&t=76,https://youtube.com/watch?v=jpxy1QuT22M&t=488,,LvMao,,2.0
2018.0,summer,LPL,6,,,TOP,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3610,https://youtube.com/watch?v=B73yB-mahhA&t=69,https://youtube.com/watch?v=B73yB-mahhA&t=439,,Xx,,3.0
2018.0,summer,LPL,6,BLG,EDG,EDG,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3611,https://youtube.com/watch?v=1EHNYKX6kmQ&t=456,https://youtube.com/watch?v=1EHNYKX6kmQ&t=981,,AmazingJ,,1.0
2018.0,summer,LPL,6,,,EDG,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3611,https://youtube.com/watch?v=GKgBOTvPKU0&t=73,https://youtube.com/watch?v=GKgBOTvPKU0&t=586,,Mole,,2.0
2018.0,summer,LPL,6,SN,WE,WE,SN,https://lpl.qq.com/es/stats.shtml?bmid=3612,https://youtu.be/tJ-PgUF59wE,https://youtu.be/tJ-PgUF59wE?t=446,https://youtu.be/yXjkhtHQwVI?t=11,Mystic,,1.0
2018.0,summer,LPL,6,,,WE,SN,https://lpl.qq.com/es/stats.shtml?bmid=3612,https://youtu.be/bRdllWzCNK8,https://youtu.be/bRdllWzCNK8?t=376,https://youtu.be/iCkND7FsDPU?t=11,Mystic,,2.0
2018.0,summer,LPL,6,LGD,OMG,LGD,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3613,http://lpl.qq.com/es/video_detail.shtml?nid=24727,,,y4,,1.0
2018.0,summer,LPL,6,,,OMG,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3613,http://lpl.qq.com/es/video_detail.shtml?nid=24740,,,Jinoo,,2.0
2018.0,summer,LPL,6,iG,SS,SS,iG,https://lpl.qq.com/es/stats.shtml?bmid=3614,https://www.youtube.com/watch?v=QFlYUcaBlPk,https://www.youtube.com/watch?v=QFlYUcaBlPk&t=6m58s,https://www.youtube.com/watch?v=lReEqfLKqvY&t=10s,Ning,,1.0
2018.0,summer,LPL,6,,,iG,SS,https://lpl.qq.com/es/stats.shtml?bmid=3614,https://www.youtube.com/watch?v=rJ1GWHPna6E,https://www.youtube.com/watch?v=rJ1GWHPna6E&t=5m43s,https://www.youtube.com/watch?v=s-FExCoaKDc&t=10s,SofM,,2.0
2018.0,summer,LPL,6,,,SS,iG,https://lpl.qq.com/es/stats.shtml?bmid=3614,https://www.youtube.com/watch?v=ZSJ9J04lUi0,https://www.youtube.com/watch?v=ZSJ9J04lUi0&t=6m8s,https://www.youtube.com/watch?v=A3O0JtYA2B4&t=10s,Rookie,,3.0
2018.0,summer,LPL,6,BLG,RW,BLG,RW,https://lpl.qq.com/es/stats.shtml?bmid=3615,https://www.youtube.com/watch?v=vC13hZMEwPU,https://www.youtube.com/watch?v=vC13hZMEwPU,https://www.youtube.com/watch?v=AEKv587G3KQ&t=10s,Doinb,,1.0
2018.0,summer,LPL,6,,,BLG,RW,https://lpl.qq.com/es/stats.shtml?bmid=3615,https://www.youtube.com/watch?v=UbBHgjmvRKc,https://www.youtube.com/watch?v=UbBHgjmvRKc&t=6m22s,https://www.youtube.com/watch?v=bvR1jPh0X60&t=10s,AmazingJ,,2.0
2018.0,summer,LPL,6,,,BLG,RW,https://lpl.qq.com/es/stats.shtml?bmid=3615,https://www.youtube.com/watch?v=kRF5JVml4iE,https://www.youtube.com/watch?v=kRF5JVml4iE&t=7m1s,https://www.youtube.com/watch?v=B-5WCxq7MkI&t=10s,Doinb,,3.0
2018.0,summer,LPL,6,VG,FPX,FPX,VG,https://lpl.qq.com/es/stats.shtml?bmid=3616,https://youtu.be/o4zVfIHFyG4?t=790,https://youtu.be/o4zVfIHFyG4?t=1244,https://youtu.be/VLTIBZNyDGQ?t=11,Alex,,1.0
