year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,Post,HL,MVP,set_number
2020.0,summer,LPL,3,,,JDG,RNG,https://lpl.qq.com/es/stats.shtml?bmid=6227,https://youtu.be/XH2K2DGEmKk?t=24100,https://youtu.be/XH2K2DGEmKk?t=24446,https://youtu.be/XH2K2DGEmKk?t=26015,https://youtu.be/qyCEgGOLzPQ?t=7,Betty,3.0
2020.0,summer,LPL,3,ES,LNG,ES,LNG,https://lpl.qq.com/es/stats.shtml?bmid=6228,https://youtu.be/RpuUBTmct4I?t=3846,https://youtu.be/RpuUBTmct4I?t=4133,https://youtu.be/RpuUBTmct4I?t=6027,https://youtu.be/h3UVJkDbBqc?t=7,Wei,1.0
2020.0,summer,LPL,3,,,LNG,ES,https://lpl.qq.com/es/stats.shtml?bmid=6228,https://youtu.be/RpuUBTmct4I?t=6745,https://youtu.be/RpuUBTmct4I?t=7166,https://youtu.be/RpuUBTmct4I?t=8905,https://youtu.be/aTy0xxwwuIw?t=7,Wink,2.0
2020.0,summer,LPL,3,FPX,WE,FPX,WE,https://lpl.qq.com/es/stats.shtml?bmid=6229,https://youtu.be/RpuUBTmct4I?t=10311,https://youtu.be/RpuUBTmct4I?t=10704,https://youtu.be/RpuUBTmct4I?t=12729,https://youtu.be/bEJU91wkqtc?t=7,Tian,1.0
2020.0,summer,LPL,3,,,WE,FPX,https://lpl.qq.com/es/stats.shtml?bmid=6229,https://youtu.be/RpuUBTmct4I?t=13488,https://youtu.be/RpuUBTmct4I?t=13931,https://youtu.be/RpuUBTmct4I?t=16009,https://youtu.be/DUbxDN8gzBE?t=7,Jiumeng,2.0
2020.0,summer,LPL,3,,,FPX,WE,https://lpl.qq.com/es/stats.shtml?bmid=6229,https://youtu.be/RpuUBTmct4I?t=16764,https://youtu.be/RpuUBTmct4I?t=17250,https://youtu.be/RpuUBTmct4I?t=18845,https://youtu.be/TBy_7Z-0XWk?t=7,lwx,3.0
2020.0,summer,LPL,3,DMO,OMG,DMO,OMG,https://lpl.qq.com/es/stats.shtml?bmid=6230,https://youtu.be/FUGz_YXZutE?t=4377,https://youtu.be/FUGz_YXZutE?t=4800,https://youtu.be/FUGz_YXZutE?t=6885,https://youtu.be/0KZX8VhsNFE?t=7,Curse,1.0
2020.0,summer,LPL,3,,,DMO,OMG,https://lpl.qq.com/es/stats.shtml?bmid=6230,https://youtu.be/FUGz_YXZutE?t=7771,https://youtu.be/FUGz_YXZutE?t=8170,https://youtu.be/FUGz_YXZutE?t=9693,https://youtu.be/ZI9Wb703T_8?t=7,icon,2.0
2020.0,summer,LPL,3,LGD,TES,LGD,TES,https://lpl.qq.com/es/stats.shtml?bmid=6231,https://youtu.be/FUGz_YXZutE?t=11114,https://youtu.be/FUGz_YXZutE?t=11474,https://youtu.be/FUGz_YXZutE?t=14093,https://youtu.be/nY4QTttcZ-Y?t=7,JackeyLove,1.0
2020.0,summer,LPL,3,,,TES,LGD,https://lpl.qq.com/es/stats.shtml?bmid=6231,https://youtu.be/FUGz_YXZutE?t=14872,https://youtu.be/FUGz_YXZutE?t=15247,https://youtu.be/FUGz_YXZutE?t=16946,https://youtu.be/dplGRLeAHYI?t=7,JackeyLove,2.0
