year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,Post,set_number
2019.0,summer,OPL,2,DW,ORD,DW,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1143907?gameHash=ce49a72565a72cc6&tab=overview,https://youtu.be/46jOjPUFGjc?t=721,https://youtu.be/46jOjPUFGjc?t=1071,https://youtu.be/46jOjPUFGjc?t=3227,1.0
2019.0,summer,OPL,2,MMM,BMR,MMM,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1143934?gameHash=8d97f7839996a141&tab=overview,https://youtu.be/NyxQCtQnFHE?t=717,https://youtu.be/NyxQCtQnFHE?t=1160,https://youtu.be/NyxQCtQnFHE?t=2893,1.0
2019.0,summer,OPL,2,GRV,DW,GRV,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144246?gameHash=b5043232f28dce9b&tab=overview,https://youtu.be/uzmXI9UvTXA?t=530,https://youtu.be/uzmXI9UvTXA?t=972,https://youtu.be/uzmXI9UvTXA?t=2709,1.0
2019.0,summer,OPL,2,BMR,CHF,BMR,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144265?gameHash=980fee970ecce484&tab=overview,https://youtu.be/4gAOn1QfYoI?t=788,https://youtu.be/4gAOn1QfYoI?t=1215,https://youtu.be/4gAOn1QfYoI?t=3611,1.0
2019.0,summer,OPL,2,LGC,MMM,LGC,MMM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144314?gameHash=6bd766f628913e35&tab=overview,https://youtu.be/-J_XIZWvH9w?t=898,https://youtu.be/-J_XIZWvH9w?t=1330,https://youtu.be/-J_XIZWvH9w?t=3355,1.0
2019.0,summer,OPL,2,ORD,AV,ORD,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1144352?gameHash=9cf74b2422aa9f8b&tab=overview,https://youtu.be/s3wbSTcboyI?t=881,https://youtu.be/s3wbSTcboyI?t=1310,https://youtu.be/s3wbSTcboyI?t=3456,1.0
2019.0,summer,OPL,3,DW,AV,DW,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1091209?gameHash=38abe000237fb24b&tab=overview,https://youtu.be/2ROo84EVyQM?t=401,https://youtu.be/2ROo84EVyQM?t=817,https://youtu.be/2ROo84EVyQM?t=2877,1.0
2019.0,summer,OPL,3,MMM,ORD,MMM,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1091224?gameHash=03f1c037264cd7a8&tab=overview,https://youtu.be/-VzFHOSxj2w?t=735,https://youtu.be/-VzFHOSxj2w?t=1225,https://youtu.be/-VzFHOSxj2w?t=3392,1.0
2019.0,summer,OPL,3,CHF,LGC,CHF,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1091262?gameHash=4b6abb696b6f4f3b&tab=overview,https://youtu.be/2EmvuV7pn7k?t=748,https://youtu.be/2EmvuV7pn7k?t=1193,https://youtu.be/2EmvuV7pn7k?t=3238,1.0
2019.0,summer,OPL,3,GRV,BMR,GRV,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1091293?gameHash=6c4c7c290bf71756&tab=overview,https://youtu.be/nsIG_wAv2nI?t=766,https://youtu.be/nsIG_wAv2nI?t=1184,https://youtu.be/nsIG_wAv2nI?t=3069,1.0
2019.0,summer,OPL,3,BMR,DW,BMR,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1091678?gameHash=2144e86a16cdf9d0&tab=overview,https://youtu.be/vGNIYUUWAZQ?t=463,https://youtu.be/vGNIYUUWAZQ?t=853,https://youtu.be/vGNIYUUWAZQ?t=2928,1.0
2019.0,summer,OPL,3,LGC,GRV,LGC,GRV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1091707?gameHash=f2e0637f40203fe7&tab=overview,https://youtu.be/niGcBOZRovw?t=610,https://youtu.be/niGcBOZRovw?t=1029,https://youtu.be/niGcBOZRovw?t=2772,1.0
2019.0,summer,OPL,3,ORD,CHF,ORD,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1091763?gameHash=82c421a7d254a6c1&tab=overview,https://youtu.be/_8LkMJoTk3c?t=815,https://youtu.be/_8LkMJoTk3c?t=1276,https://youtu.be/_8LkMJoTk3c?t=2750,1.0
2019.0,summer,OPL,3,AV,MMM,AV,MMM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1091814?gameHash=6990cd680d3de693&tab=overview,https://youtu.be/PrQ1677lWVY?t=51,https://youtu.be/PrQ1677lWVY?t=478,https://youtu.be/PrQ1677lWVY?t=2191,1.0
2019.0,summer,OPL,4,CHF,AV,CHF,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1094100?gameHash=57166a1e437c3ae2&tab=overview,https://youtu.be/8_mqc1BHNug?t=427,https://youtu.be/8_mqc1BHNug?t=779,,1.0
2019.0,summer,OPL,4,DW,MMM,DW,MMM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1094109?gameHash=6511c0e56e5d8173&tab=overview,https://youtu.be/Bkf6XacCpfk?t=798,https://youtu.be/Bkf6XacCpfk?t=1289,,1.0
2019.0,summer,OPL,4,BMR,LGC,BMR,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1094162?gameHash=4ccc125b2a2d71f4&tab=overview,https://youtu.be/ikxPGsEedJw?t=831,https://youtu.be/ikxPGsEedJw?t=1179,,1.0
2019.0,summer,OPL,4,GRV,ORD,GRV,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1094195?gameHash=8cc31b7c54d0b440&tab=overview,https://youtu.be/ggpGCm97nTg?t=635,https://youtu.be/ggpGCm97nTg?t=1060,,1.0
2019.0,summer,OPL,4,CHF,MMM,CHF,MMM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1084375?gameHash=d589bd5379cde4fb&tab=overview,https://youtu.be/ROSbyXeNmw8?t=482,https://youtu.be/ROSbyXeNmw8?t=964,,1.0
2019.0,summer,OPL,4,BMR,ORD,BMR,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1084440?gameHash=540d2beefd49a2e8&tab=overview,https://youtu.be/bPofcO5Cqdc?t=625,https://youtu.be/bPofcO5Cqdc?t=885,,1.0
2019.0,summer,OPL,4,GRV,AV,GRV,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1084471?gameHash=6d18c56bf93304a0&tab=overview,https://youtu.be/_MQCTalK9pI?t=915,https://youtu.be/_MQCTalK9pI?t=1334,,1.0
2019.0,summer,OPL,4,LGC,DW,LGC,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1084502?gameHash=0b63cc7f7aa55596&tab=overview,https://youtu.be/z4eJwd3bsxI?t=724,https://youtu.be/z4eJwd3bsxI?t=1152,,1.0
2019.0,summer,OPL,5,MMM,GRV,MMM,GRV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1123791?gameHash=54f80ef857fb75e8&tab=overview,https://youtu.be/wFtQ3je4Ozo?t=553,https://youtu.be/wFtQ3je4Ozo?t=1202,,1.0
2019.0,summer,OPL,5,DW,CHF,DW,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1123831?gameHash=254293d7fd1faf6d&tab=overview,https://youtu.be/OWCPw2gZDdc?t=724,https://youtu.be/OWCPw2gZDdc?t=1206,,1.0
2019.0,summer,OPL,5,AV,BMR,AV,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1123899?gameHash=6a95ea567c4d3aa7&tab=overview,https://youtu.be/PyN_6kd_SvQ?t=767,https://youtu.be/PyN_6kd_SvQ?t=1158,,1.0
2019.0,summer,OPL,5,ORD,LGC,ORD,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1123934?gameHash=6f1684f9f32a62ab&tab=overview,https://youtu.be/8021X1PEuI0?t=1087,https://youtu.be/8021X1PEuI0?t=1494,,1.0
2019.0,summer,OPL,5,ORD,DW,ORD,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1114417?gameHash=47ffd088980d5279&tab=overview,https://youtu.be/guFTQZj9m_M?t=527,https://youtu.be/guFTQZj9m_M?t=933,,1.0
2019.0,summer,OPL,5,GRV,CHF,GRV,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1114454?gameHash=87ec3fbca033e03e&tab=overview,https://youtu.be/LoUZG4S4spo?t=109,https://youtu.be/LoUZG4S4spo?t=554,,1.0
2019.0,summer,OPL,5,BMR,MMM,BMR,MMM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1114497?gameHash=faef23ff099dd898&tab=overview,https://youtu.be/_I8JKNH0gNs?t=908,https://youtu.be/_I8JKNH0gNs?t=1372,,1.0
