year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,MVP,set_number
2018.0,spring,LPL,3,,,LGD,TOP,https://lpl.qq.com/es/stats.shtml?bmid=2929,https://www.youtube.com/watch?v=y-1aNRONHzo,https://www.youtube.com/watch?v=y-1aNRONHzo&t=6m52s,https://www.youtube.com/watch?v=LechvjuwdyU&t=10s,imp,2.0
2018.0,spring,LPL,3,,,TOP,LGD,https://lpl.qq.com/es/stats.shtml?bmid=2929,https://www.youtube.com/watch?v=8tPnX7OPo0Q,https://www.youtube.com/watch?v=8tPnX7OPo0Q,https://www.youtube.com/watch?v=ZXZPsjMZUsA&t=10s,imp,3.0
2018.0,spring,LPL,3,BLG,SS,BLG,SS,https://lpl.qq.com/es/stats.shtml?bmid=2930,https://www.youtube.com/watch?v=zh1JhFPiTaQ,https://www.youtube.com/watch?v=zh1JhFPiTaQ&t=8m4s,https://www.youtube.com/watch?v=ejIpWG61U8U&t=10s,SofM,1.0
2018.0,spring,LPL,3,,,SS,BLG,https://lpl.qq.com/es/stats.shtml?bmid=2930,https://www.youtube.com/watch?v=hMu1YJPUc58,https://www.youtube.com/watch?v=hMu1YJPUc58&t=8m42s,https://www.youtube.com/watch?v=nKeTWIRgSXA&t=10s,Flandre,2.0
2018.0,spring,LPL,3,SN,iG,SN,iG,https://lpl.qq.com/es/stats.shtml?bmid=2931,https://www.youtube.com/watch?v=AdfyXNFaeVA,https://www.youtube.com/watch?v=AdfyXNFaeVA&t=6m54s,https://www.youtube.com/watch?v=66bULVwr8_s&t=10s,Rookie,1.0
2018.0,spring,LPL,3,,,SN,iG,https://lpl.qq.com/es/stats.shtml?bmid=2931,https://www.youtube.com/watch?v=_Gh2pFXRZQI,https://www.youtube.com/watch?v=_Gh2pFXRZQI&t=5m48s,https://www.youtube.com/watch?v=mhzehc7G-Ds&t=10s,Rookie,2.0
2018.0,spring,LPL,3,VG,OMG,OMG,VG,https://lpl.qq.com/es/stats.shtml?bmid=2932,https://www.youtube.com/watch?v=3Ruxd57Yl3k,https://www.youtube.com/watch?v=3Ruxd57Yl3k&t=6m50s,https://www.youtube.com/watch?v=XMNgRR_kpQY&t=10s,Fireloli,1.0
2018.0,spring,LPL,3,,,OMG,VG,https://lpl.qq.com/es/stats.shtml?bmid=2932,https://www.youtube.com/watch?v=8c4PSNGySk8,https://www.youtube.com/watch?v=8c4PSNGySk8&t=6m27s,https://www.youtube.com/watch?v=JWxvpTEpce4&t=10s,Xiyang,2.0
2018.0,spring,LPL,3,FPX,BLG,FPX,BLG,https://lpl.qq.com/es/stats.shtml?bmid=2933,https://www.youtube.com/watch?v=XORbQLm1BzU&t=12m10s,https://www.youtube.com/watch?v=XORbQLm1BzU&t=20m15s,https://www.youtube.com/watch?v=3snUoyKTQ9c&t=10s,AmazingJ,1.0
2018.0,spring,LPL,3,,,BLG,FPX,https://lpl.qq.com/es/stats.shtml?bmid=2933,https://www.youtube.com/watch?v=UJiJRddkf-U&t=4m45s,https://www.youtube.com/watch?v=UJiJRddkf-U&t=11m52s,https://www.youtube.com/watch?v=UMm6FSRBsWY&t=10s,AmazingJ,2.0
