year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,MVP,set_number
2018.0,spring,LCK,3,,,ROX,KT,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551848?gameHash=3ecd9347a558218b&tab=overview,https://www.youtube.com/watch?v=5WcM105Wz6U,https://www.youtube.com/watch?v=5WcM105Wz6U&t=9m36s,https://www.youtube.com/watch?v=pRcUaXw4TJk&t=10s,Smeb,3.0
2018.0,spring,LCK,3,SKT,AF,SKT,AF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551862?gameHash=2aa0ef97d93e14d1&tab=overview,https://www.youtube.com/watch?v=8Ej5Lx0cXIc,https://www.youtube.com/watch?v=8Ej5Lx0cXIc&t=7m9s,https://www.youtube.com/watch?v=Zh-zMlcl-WE&t=10s,Spirit,1.0
2018.0,spring,LCK,3,,,AF,SKT,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551868?gameHash=e64fb32d3ebf0b9b&tab=overview,https://www.youtube.com/watch?v=3YcF-QS912c,https://www.youtube.com/watch?v=3YcF-QS912c&t=6m43s,https://www.youtube.com/watch?v=XygCEblF-Mw&t=10s,TusiN,2.0
2018.0,spring,LCK,4,ROX,KSV,ROX,KSV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/570109?gameHash=b1c06359ffb35b8d&tab=overview,https://www.youtube.com/watch?v=zyP3NiQkguA,https://www.youtube.com/watch?v=zyP3NiQkguA&t=8m1s,https://www.youtube.com/watch?v=rSYkG82D7bc&t=10s,Lindarang,1.0
2018.0,spring,LCK,4,,,KSV,ROX,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/570113?gameHash=975f03a75f0fc688&tab=overview,https://www.youtube.com/watch?v=DwwVXMGSgSs,https://www.youtube.com/watch?v=DwwVXMGSgSs&t=6m42s,https://www.youtube.com/watch?v=3mNA_IC6MpA&feature=youtu.be&t=10s,Crown,2.0
2018.0,spring,LCK,4,,,ROX,KSV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560111?gameHash=9406f7fbdbc43808&tab=overview,https://www.youtube.com/watch?v=8I4dAsR5lVs,https://www.youtube.com/watch?v=8I4dAsR5lVs&t=7m50s,https://www.youtube.com/watch?v=HfW_cVOF8eg&feature=youtu.be&t=10s,Key,3.0
2018.0,spring,LCK,4,KDM,AF,KDM,AF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/570136?gameHash=77726968934d2b11&tab=overview,https://www.youtube.com/watch?v=rQEj_4bYxuU,https://www.youtube.com/watch?v=rQEj_4bYxuU&t=7m16s,https://www.youtube.com/watch?v=5ntKB_dEuE8&t=10s,TusiN,1.0
2018.0,spring,LCK,4,,,AF,KDM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/570141?gameHash=abf6a9d95635b60c&tab=overview,https://www.youtube.com/watch?v=_iK824KDDZU,https://www.youtube.com/watch?v=_iK824KDDZU&t=6m31s,https://www.youtube.com/watch?v=ef_h9iSO6R4&t=10s,TusiN,2.0
2018.0,spring,LCK,4,bbq,SKT,bbq,SKT,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560214?gameHash=c8dd066d445f353d&tab=overview,https://www.youtube.com/watch?v=IYtttvDvFCI,https://www.youtube.com/watch?v=IYtttvDvFCI&t=6m48s,https://www.youtube.com/watch?v=7d8-VxWfA6E&t=10s,Blossom,1.0
2018.0,spring,LCK,4,,,SKT,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560226?gameHash=b43d2153237c15f0&tab=overview,https://www.youtube.com/watch?v=7kFeHhFghHs,https://www.youtube.com/watch?v=7kFeHhFghHs&t=7m45s,https://www.youtube.com/watch?v=t20K3LPRd4o&t=10s,Crazy,2.0
2018.0,spring,LCK,4,,,bbq,SKT,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560232?gameHash=d6f38c7c4910abef&tab=overview,https://www.youtube.com/watch?v=VbRMpkrGIPY,https://www.youtube.com/watch?v=VbRMpkrGIPY&t=8m2s,https://www.youtube.com/watch?v=GWEUVG3lIYE&t=10s,Faker,3.0
2018.0,spring,LCK,4,KT,KZ,KT,KZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560235?gameHash=ed0d3f4e46807366&tab=overview,https://www.youtube.com/watch?v=oTHl8s_4jA8,https://www.youtube.com/watch?v=oTHl8s_4jA8&t=8m37s,https://www.youtube.com/watch?v=IlZI7ZLaWik&t=10s,Bdd,1.0
2018.0,spring,LCK,4,,,KZ,KT,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560249?gameHash=2816d64624571c9d&tab=overview,https://www.youtube.com/watch?v=wH0Paqoqjd8,https://www.youtube.com/watch?v=wH0Paqoqjd8&t=8m36s,https://www.youtube.com/watch?v=qBQLPHNBwb8&t=10s,Peanut,2.0
2018.0,spring,LCK,4,AF,MVP,AF,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560305?gameHash=d0da4e7107664184&tab=overview,https://www.youtube.com/watch?v=cAOWzpRZYLk,https://www.youtube.com/watch?v=cAOWzpRZYLk&t=7m51s,https://www.youtube.com/watch?v=USKk841Qv8s&t=10s,Spirit,1.0
2018.0,spring,LCK,4,,,MVP,AF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560318?gameHash=f0073358d5980218&tab=overview,https://www.youtube.com/watch?v=HgMV_5ApbB4,https://www.youtube.com/watch?v=HgMV_5ApbB4&t=7m30s,https://www.youtube.com/watch?v=9vrlCJjrw4g&t=10s,TusiN,2.0
2018.0,spring,LCK,4,JAG,ROX,JAG,ROX,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560329?gameHash=e6a944f6760f15e0&tab=overview,https://www.youtube.com/watch?v=fsO12Ve4FKM,https://www.youtube.com/watch?v=fsO12Ve4FKM&t=12m35s,https://www.youtube.com/watch?v=7kjZlo9g_P8&t=10s,UmTi,1.0
2018.0,spring,LCK,4,,,ROX,JAG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560343?gameHash=e52b137ca5f47bb9&tab=overview,https://www.youtube.com/watch?v=Jqe_4O62rXQ,https://www.youtube.com/watch?v=Jqe_4O62rXQ&t=9m28s,https://www.youtube.com/watch?v=RvBe6aWAJA8&t=10s,Lava,2.0
2018.0,spring,LCK,4,,,JAG,ROX,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560345?gameHash=fa86640708dd6fc8&tab=overview,https://www.youtube.com/watch?v=lQoGCUXGbB8,https://www.youtube.com/watch?v=lQoGCUXGbB8&t=8m45s,https://www.youtube.com/watch?v=Sw3vHOhf8h8&t=10s,Key,3.0
2018.0,spring,LCK,4,JAG,KZ,JAG,KZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560509?gameHash=dc6dfc2dfc04bbe7&tab=overview,https://www.youtube.com/watch?v=LoM5pYeCBN8,https://www.youtube.com/watch?v=LoM5pYeCBN8&t=13m16s,https://www.youtube.com/watch?v=xx5Ahu5nBxQ&t=10s,Peanut,1.0
2018.0,spring,LCK,4,,,KZ,JAG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560516?gameHash=8b83eb9a57d3a806&tab=overview,https://www.youtube.com/watch?v=MQfcfxKLwuM,https://www.youtube.com/watch?v=MQfcfxKLwuM&t=8m14s,https://www.youtube.com/watch?v=wBHngqcUZAk&t=10s,PraY,2.0
2018.0,spring,LCK,4,bbq,MVP,bbq,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560533?gameHash=3a2f0d04cae8c3a6&tab=overview,https://www.youtube.com/watch?v=Q-zzgExEDKE,https://www.youtube.com/watch?v=Q-zzgExEDKE&t=7m11s,https://www.youtube.com/watch?v=Ak4ZRKeuSDo&t=10s,Max,1.0
2018.0,spring,LCK,4,,,MVP,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560547?gameHash=11e6042ce8fae6c9&tab=overview,https://www.youtube.com/watch?v=N5VJbD5Cmi4,https://www.youtube.com/watch?v=N5VJbD5Cmi4&t=8m10s,https://www.youtube.com/watch?v=MVIXIADFdkw&t=10s,Ian,2.0
2018.0,spring,LCK,4,SKT,KSV,SKT,KSV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560570?gameHash=81a9a59eeea82de2&tab=overview,https://www.youtube.com/watch?v=cuudkaRVw1s,https://www.youtube.com/watch?v=cuudkaRVw1s&t=8m1s,https://www.youtube.com/watch?v=KwYExLDO--o&t=10s,Faker,1.0
2018.0,spring,LCK,4,,,KSV,SKT,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560575?gameHash=3fbfada3b618b981&tab=overview,https://www.youtube.com/watch?v=wVIrh7A-C44,https://www.youtube.com/watch?v=wVIrh7A-C44&t=6m31s,https://www.youtube.com/watch?v=Bzv4LOexIL8&t=10s,Bang,2.0
2018.0,spring,LCK,4,KDM,KT,KDM,KT,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560593?gameHash=780342541d31d0fb&tab=overview,https://www.youtube.com/watch?v=GUXW2hOgHZo,https://www.youtube.com/watch?v=GUXW2hOgHZo&t=7m42s,https://www.youtube.com/watch?v=fuIGAU74eRk&t=10s,PawN,1.0
2018.0,spring,LCK,4,,,KT,KDM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/560600?gameHash=3766716cf51ad455&tab=overview,https://www.youtube.com/watch?v=0yx_J-njeD8,https://www.youtube.com/watch?v=0yx_J-njeD8&t=7m23s,https://www.youtube.com/watch?v=Pteywu0LPL0&t=10s,Deft,2.0
2018.0,spring,LCK,5,SKT,KDM,SKT,KDM,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/580098?gameHash=26e16981742a2c1b,https://www.youtube.com/watch?v=py5dj7m2doM,https://www.youtube.com/watch?v=py5dj7m2doM&t=7m34s,https://www.youtube.com/watch?v=wrU4hXRa6J8&t=10s,Bang,1.0
2018.0,spring,LCK,5,,,KDM,SKT,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/580099?gameHash=71d176dee6e0a5e1,https://www.youtube.com/watch?v=RDzUerCQqA4,https://www.youtube.com/watch?v=RDzUerCQqA4&t=7m9s,https://www.youtube.com/watch?v=Hwt7y3KyhH4&t=10s,Raise,2.0
2018.0,spring,LCK,5,,,SKT,KDM,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/580102?gameHash=4dc72c4900577b69,https://www.youtube.com/watch?v=mRBovlM4z4E,https://www.youtube.com/watch?v=mRBovlM4z4E&t=6m28s,https://www.youtube.com/watch?v=fqpKjkC70iA&t=10s,Faker,3.0
2018.0,spring,LCK,5,KSV,KT,KSV,KT,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/580118?gameHash=d0403e8556e8a19f,https://www.youtube.com/watch?v=PVod2X9EfYY,https://www.youtube.com/watch?v=PVod2X9EfYY&t=7m25s,https://www.youtube.com/watch?v=MuZOTSjvOhs&t=10s,PawN,1.0
2018.0,spring,LCK,5,,,KT,KSV,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/580128?gameHash=443605f588f68c69,https://www.youtube.com/watch?v=5Q5Eg5OAjcQ,https://www.youtube.com/watch?v=5Q5Eg5OAjcQ&t=6m38s,https://www.youtube.com/watch?v=AWEYuesek8I&t=10s,Deft,2.0
2018.0,spring,LCK,5,AF,JAG,AF,JAG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/590194?gameHash=35fe315d5689e055&tab=overview,https://www.youtube.com/watch?v=FiH4vf3M0Ss,https://www.youtube.com/watch?v=FiH4vf3M0Ss&t=8m39s,https://www.youtube.com/watch?v=N9DkqFnbhPE&t=10s,Grace,1.0
2018.0,spring,LCK,5,,,JAG,AF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/590202?gameHash=21b962849c2be9dd&tab=overview,https://www.youtube.com/watch?v=rRmE09zn060,https://www.youtube.com/watch?v=rRmE09zn060&t=9m1s,https://www.youtube.com/watch?v=91z2X3kzBjo&t=10s,Wraith,2.0
2018.0,spring,LCK,5,MVP,ROX,MVP,ROX,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/590204?gameHash=8aaddc88b3db319b&tab=overview,https://www.youtube.com/watch?v=PrkPjjf-bIk,https://www.youtube.com/watch?v=PrkPjjf-bIk&t=8m36s,https://www.youtube.com/watch?v=ogG6lcDXwKM&t=10s,Lava,1.0
